anio,provincia,sexo,grupo_edad,poblacion
2017,chimborazo,Hombre,45-64,37497
2017,chimborazo,Hombre,65+,21546
2017,chimborazo,Mujer,0-14,67576
2017,chimborazo,Mujer,15-19,24568
2017,chimborazo,Mujer,20-29,44120
2017,chimborazo,Mujer,30-44,47230
2017,chimborazo,Mujer,45-64,46409
2017,chimborazo,Mujer,65+,27750
2017,cotopaxi,Hombre,0-14,68934
2017,cotopaxi,Hombre,15-19,23136
2017,cotopaxi,Hombre,20-29,43062
2017,cotopaxi,Hombre,30-44,44789
2017,cotopaxi,Hombre,45-64,29474
2017,cotopaxi,Hombre,65+,14696
2017,cotopaxi,Mujer,0-14,65661
2017,cotopaxi,Mujer,15-19,22507
2017,cotopaxi,Mujer,20-29,42283
2017,cotopaxi,Mujer,30-44,48163
2017,cotopaxi,Mujer,45-64,36098
2017,cotopaxi,Mujer,65+,17368
2017,el_oro,Hombre,0-14,98263
2017,el_oro,Hombre,15-19,33273
2017,el_oro,Hombre,20-29,65688
2017,el_oro,Hombre,30-44,76384
2017,el_oro,Hombre,45-64,58567
2017,el_oro,Hombre,65+,21532
2017,el_oro,Mujer,0-14,93381
2017,el_oro,Mujer,15-19,31593
2017,el_oro,Mujer,20-29,62326
2017,el_oro,Mujer,30-44,77562
2017,el_oro,Mujer,45-64,63738
2017,el_oro,Mujer,65+,25272
2017,esmeraldas,Hombre,0-14,98644
2017,esmeraldas,Hombre,15-19,29345
2017,esmeraldas,Hombre,20-29,49615
2017,esmeraldas,Hombre,30-44,54060
2017,esmeraldas,Hombre,45-64,41165
2017,esmeraldas,Hombre,65+,17053
2017,esmeraldas,Mujer,0-14,94671
2017,esmeraldas,Mujer,15-19,29203
2017,esmeraldas,Mujer,20-29,50303
2017,esmeraldas,Mujer,30-44,55423
2017,esmeraldas,Mujer,45-64,42915
2017,esmeraldas,Mujer,65+,16735
2017,galapagos,Hombre,0-14,3505
2017,galapagos,Hombre,15-19,1172
2017,galapagos,Hombre,20-29,2226
2017,galapagos,Hombre,30-44,3746
2017,galapagos,Hombre,45-64,2735
2017,galapagos,Hombre,65+,1001
2017,galapagos,Mujer,0-14,3508
2017,galapagos,Mujer,15-19,1247
2017,galapagos,Mujer,20-29,2259
2017,galapagos,Mujer,30-44,3426
2017,galapagos,Mujer,45-64,2372
2017,galapagos,Mujer,65+,686
2017,guayas,Hombre,0-14,643130
2017,guayas,Hombre,15-19,203432
2017,guayas,Hombre,20-29,372860
2017,guayas,Hombre,30-44,449349
2017,guayas,Hombre,45-64,390524
2017,guayas,Hombre,65+,133134
2017,guayas,Mujer,0-14,610693
2017,guayas,Mujer,15-19,190892
2017,guayas,Mujer,20-29,352792
2017,guayas,Mujer,30-44,436072
2017,guayas,Mujer,45-64,394537
2017,guayas,Mujer,65+,137861
2017,imbabura,Hombre,0-14,67676
2017,imbabura,Hombre,15-19,22867
2017,imbabura,Hombre,20-29,42661
2017,imbabura,Hombre,30-44,43163
2017,imbabura,Hombre,45-64,33399
2017,imbabura,Hombre,65+,16087
2017,imbabura,Mujer,0-14,65240
2017,imbabura,Mujer,15-19,22296
2017,imbabura,Mujer,20-29,41604
2017,imbabura,Mujer,30-44,47391
2017,imbabura,Mujer,45-64,40110
2017,imbabura,Mujer,65+,20790
2017,loja,Hombre,0-14,71515
2017,loja,Hombre,15-19,23892
2017,loja,Hombre,20-29,45779
2017,loja,Hombre,30-44,45883
2017,loja,Hombre,45-64,37471
2017,loja,Hombre,65+,20366
2017,loja,Mujer,0-14,68819
2017,loja,Mujer,15-19,23273
2017,loja,Mujer,20-29,44225
2017,loja,Mujer,30-44,47937
2017,loja,Mujer,45-64,43670
2017,loja,Mujer,65+,24487
2017,los_rios,Hombre,0-14,136834
2017,los_rios,Hombre,15-19,42796
2017,los_rios,Hombre,20-29,79943
2017,los_rios,Hombre,30-44,90613
2017,los_rios,Hombre,45-64,74412
2017,los_rios,Hombre,65+,28399
2017,los_rios,Mujer,0-14,130536
2017,los_rios,Mujer,15-19,41247
2017,los_rios,Mujer,20-29,77832
2017,los_rios,Mujer,30-44,87355
2017,los_rios,Mujer,45-64,74803
2017,los_rios,Mujer,65+,34594
2017,manabi,Hombre,0-14,231673
2017,manabi,Hombre,15-19,78026
2017,manabi,Hombre,20-29,154447
2017,manabi,Hombre,30-44,160810
2017,manabi,Hombre,45-64,114463
2017,manabi,Hombre,65+,48362
2017,manabi,Mujer,0-14,222705
2017,manabi,Mujer,15-19,75376
2017,manabi,Mujer,20-29,150409
2017,manabi,Mujer,30-44,147866
2017,manabi,Mujer,45-64,117511
2017,manabi,Mujer,65+,74542
2017,morona,Hombre,0-14,36178
2017,morona,Hombre,15-19,10951
2017,morona,Hombre,20-29,18411
2017,morona,Hombre,30-44,14607
2017,morona,Hombre,45-64,8463
2017,morona,Hombre,65+,3635
2017,morona,Mujer,0-14,34350
2017,morona,Mujer,15-19,10401
2017,morona,Mujer,20-29,17388
2017,morona,Mujer,30-44,14443
2017,morona,Mujer,45-64,8930
2017,morona,Mujer,65+,4027
2017,napo,Hombre,0-14,22698
2017,napo,Hombre,15-19,6847
2017,napo,Hombre,20-29,12338
2017,napo,Hombre,30-44,11373
2017,napo,Hombre,45-64,6914
2017,napo,Hombre,65+,2975
2017,napo,Mujer,0-14,21618
2017,napo,Mujer,15-19,6535
2017,napo,Mujer,20-29,11946
2017,napo,Mujer,30-44,11707
2017,napo,Mujer,45-64,6909
2017,napo,Mujer,65+,2593
2017,orellana,Hombre,0-14,31018
2017,orellana,Hombre,15-19,8719
2017,orellana,Hombre,20-29,14868
2017,orellana,Hombre,30-44,17739
2017,orellana,Hombre,45-64,12212
2017,orellana,Hombre,65+,3233
2017,orellana,Mujer,0-14,29763
2017,orellana,Mujer,15-19,8429
2017,orellana,Mujer,20-29,13893
2017,orellana,Mujer,30-44,15496
2017,orellana,Mujer,45-64,9658
2017,orellana,Mujer,65+,2588
2017,pastaza,Hombre,0-14,18966
2017,pastaza,Hombre,15-19,5212
2017,pastaza,Hombre,20-29,9470
2017,pastaza,Hombre,30-44,9658
2017,pastaza,Hombre,45-64,6656
2017,pastaza,Hombre,65+,2334
2017,pastaza,Mujer,0-14,18029
2017,pastaza,Mujer,15-19,5077
2017,pastaza,Mujer,20-29,10044
2017,pastaza,Mujer,30-44,9418
2017,pastaza,Mujer,45-64,6180
2017,pastaza,Mujer,65+,2598
2017,pichincha,Hombre,0-14,387088
2017,pichincha,Hombre,15-19,130712
2017,pichincha,Hombre,20-29,273029
2017,pichincha,Hombre,30-44,354684
2017,pichincha,Hombre,45-64,257834
2017,pichincha,Hombre,65+,92165
2017,pichincha,Mujer,0-14,370709
2017,pichincha,Mujer,15-19,127770
2017,pichincha,Mujer,20-29,275385
2017,pichincha,Mujer,30-44,377523
2017,pichincha,Mujer,45-64,284682
2017,pichincha,Mujer,65+,111942
2017,santa_elena,Hombre,0-14,56560
2017,santa_elena,Hombre,15-19,17522
2017,santa_elena,Hombre,20-29,35404
2017,santa_elena,Hombre,30-44,40961
2017,santa_elena,Hombre,45-64,27790
2017,santa_elena,Hombre,65+,10731
2017,santa_elena,Mujer,0-14,54258
2017,santa_elena,Mujer,15-19,17311
2017,santa_elena,Mujer,20-29,34105
2017,santa_elena,Mujer,30-44,37997
2017,santa_elena,Mujer,45-64,28150
2017,santa_elena,Mujer,65+,11815
2017,santo_domingo,Hombre,0-14,78215
2017,santo_domingo,Hombre,15-19,23105
2017,santo_domingo,Hombre,20-29,42858
2017,santo_domingo,Hombre,30-44,49365
2017,santo_domingo,Hombre,45-64,35947
2017,santo_domingo,Hombre,65+,13940
2017,santo_domingo,Mujer,0-14,74571
2017,santo_domingo,Mujer,15-19,22596
2017,santo_domingo,Mujer,20-29,42592
2017,santo_domingo,Mujer,30-44,50748
2017,santo_domingo,Mujer,45-64,37582
2017,santo_domingo,Mujer,65+,14400
2017,sucumbios,Hombre,0-14,35065
2017,sucumbios,Hombre,15-19,10449
2017,sucumbios,Hombre,20-29,18231
2017,sucumbios,Hombre,30-44,21580
2017,sucumbios,Hombre,45-64,16117
2017,sucumbios,Hombre,65+,4785
2017,sucumbios,Mujer,0-14,33680
2017,sucumbios,Mujer,15-19,10314
2017,sucumbios,Mujer,20-29,17736
2017,sucumbios,Mujer,30-44,18954
2017,sucumbios,Mujer,45-64,11794
2017,sucumbios,Mujer,65+,3668
2017,tungurahua,Hombre,0-14,77334
2017,tungurahua,Hombre,15-19,25639
2017,tungurahua,Hombre,20-29,50860
2017,tungurahua,Hombre,30-44,54701
2017,tungurahua,Hombre,45-64,41221
2017,tungurahua,Hombre,65+,21285
2017,tungurahua,Mujer,0-14,73808
2017,tungurahua,Mujer,15-19,24759
2017,tungurahua,Mujer,20-29,49880
2017,tungurahua,Mujer,30-44,60587
2017,tungurahua,Mujer,45-64,51263
2017,tungurahua,Mujer,65+,25949
2017,zamora,Hombre,0-14,18448
2017,zamora,Hombre,15-19,5926
2017,zamora,Hombre,20-29,10632
2017,zamora,Hombre,30-44,8957
2017,zamora,Hombre,45-64,7539
2017,zamora,Hombre,65+,3533
2017,zamora,Mujer,0-14,17790
2017,zamora,Mujer,15-19,5996
2017,zamora,Mujer,20-29,10929
2017,zamora,Mujer,30-44,8523
2017,zamora,Mujer,45-64,6193
2017,zamora,Mujer,65+,3196
2018,azuay,Hombre,0-14,111380
2018,azuay,Hombre,15-19,35364
2018,azuay,Hombre,20-29,72686
2018,azuay,Hombre,30-44,81185
2018,azuay,Hombre,45-64,53766
2018,azuay,Hombre,65+,27128
2018,azuay,Mujer,0-14,107585
2018,azuay,Mujer,15-19,35161
2018,azuay,Mujer,20-29,74891
2018,azuay,Mujer,30-44,87534
2018,azuay,Mujer,45-64,76365
2018,azuay,Mujer,65+,45375
2018,bolivar,Hombre,0-14,31342
2018,bolivar,Hombre,15-19,10849
2018,bolivar,Hombre,20-29,18381
2018,bolivar,Hombre,30-44,17685
2018,bolivar,Hombre,45-64,14989
2018,bolivar,Hombre,65+,10313
2018,bolivar,Mujer,0-14,29847
2018,bolivar,Mujer,15-19,10468
2018,bolivar,Mujer,20-29,17975
2018,bolivar,Mujer,30-44,19424
2018,bolivar,Mujer,45-64,17050
2018,bolivar,Mujer,65+,11499
2018,carchi,Hombre,0-14,24577
2018,carchi,Hombre,15-19,8228
2018,carchi,Hombre,20-29,16860
2018,carchi,Hombre,30-44,18498
2018,carchi,Hombre,45-64,13909
2018,carchi,Hombre,65+,7999
2018,carchi,Mujer,0-14,23313
2018,carchi,Mujer,15-19,7802
2018,carchi,Mujer,20-29,15945
2018,carchi,Mujer,30-44,18905
2018,carchi,Mujer,45-64,16499
2018,carchi,Mujer,65+,9895
2018,cañar,Hombre,0-14,38378
2018,cañar,Hombre,15-19,10497
2018,cañar,Hombre,20-29,19012
2018,cañar,Hombre,30-44,17226
2018,cañar,Hombre,45-64,15662
2018,cañar,Hombre,65+,10017
2018,cañar,Mujer,0-14,36694
2018,cañar,Mujer,15-19,10499
2018,cañar,Mujer,20-29,20255
2018,cañar,Mujer,30-44,24299
2018,cañar,Mujer,45-64,22442
2018,cañar,Mujer,65+,12708
2018,chimborazo,Hombre,0-14,69774
2018,chimborazo,Hombre,15-19,24828
2018,chimborazo,Hombre,20-29,45097
2018,chimborazo,Hombre,30-44,43177
2018,chimborazo,Hombre,45-64,37985
2018,chimborazo,Hombre,65+,22436
2018,chimborazo,Mujer,0-14,66392
2018,chimborazo,Mujer,15-19,23917
2018,chimborazo,Mujer,20-29,43997
2018,chimborazo,Mujer,30-44,47415
2018,chimborazo,Mujer,45-64,46983
2018,chimborazo,Mujer,65+,28339
2018,cotopaxi,Hombre,0-14,68300
2018,cotopaxi,Hombre,15-19,23325
2018,cotopaxi,Hombre,20-29,43907
2018,cotopaxi,Hombre,30-44,46699
2018,cotopaxi,Hombre,45-64,30384
2018,cotopaxi,Hombre,65+,15256
2018,cotopaxi,Mujer,0-14,64834
2018,cotopaxi,Mujer,15-19,22392
2018,cotopaxi,Mujer,20-29,42566
2018,cotopaxi,Mujer,30-44,48973
2018,cotopaxi,Mujer,45-64,37164
2018,cotopaxi,Mujer,65+,17915
2018,el_oro,Hombre,0-14,98197
2018,el_oro,Hombre,15-19,33324
2018,el_oro,Hombre,20-29,66703
2018,el_oro,Hombre,30-44,78891
2018,el_oro,Hombre,45-64,60672
2018,el_oro,Hombre,65+,22449
2018,el_oro,Mujer,0-14,93154
2018,el_oro,Mujer,15-19,31407
2018,el_oro,Mujer,20-29,62780
2018,el_oro,Mujer,30-44,78837
2018,el_oro,Mujer,45-64,66085
2018,el_oro,Mujer,65+,26178
2018,esmeraldas,Hombre,0-14,97832
2018,esmeraldas,Hombre,15-19,29324
2018,esmeraldas,Hombre,20-29,50064
2018,esmeraldas,Hombre,30-44,55525
2018,esmeraldas,Hombre,45-64,42015
2018,esmeraldas,Hombre,65+,17943
2018,esmeraldas,Mujer,0-14,93889
2018,esmeraldas,Mujer,15-19,29002
2018,esmeraldas,Mujer,20-29,50566
2018,esmeraldas,Mujer,30-44,56351
2018,esmeraldas,Mujer,45-64,43854
2018,esmeraldas,Mujer,65+,17409
2018,galapagos,Hombre,0-14,3490
2018,galapagos,Hombre,15-19,1191
2018,galapagos,Hombre,20-29,2214
2018,galapagos,Hombre,30-44,3804
2018,galapagos,Hombre,45-64,2760
2018,galapagos,Hombre,65+,1053
2018,galapagos,Mujer,0-14,3478
2018,galapagos,Mujer,15-19,1270
2018,galapagos,Mujer,20-29,2270
2018,galapagos,Mujer,30-44,3468
2018,galapagos,Mujer,45-64,2481
2018,galapagos,Mujer,65+,726
2018,guayas,Hombre,0-14,644116
2018,guayas,Hombre,15-19,206665
2018,guayas,Hombre,20-29,383167
2018,guayas,Hombre,30-44,460193
2018,guayas,Hombre,45-64,402680
2018,guayas,Hombre,65+,140384
2018,guayas,Mujer,0-14,612544
2018,guayas,Mujer,15-19,194731
2018,guayas,Mujer,20-29,364006
2018,guayas,Mujer,30-44,448258
2018,guayas,Mujer,45-64,407451
2018,guayas,Mujer,65+,146505
2018,imbabura,Hombre,0-14,67073
2018,imbabura,Hombre,15-19,22914
2018,imbabura,Hombre,20-29,43444
2018,imbabura,Hombre,30-44,44886
2018,imbabura,Hombre,45-64,34286
2018,imbabura,Hombre,65+,16714
2018,imbabura,Mujer,0-14,64561
2018,imbabura,Mujer,15-19,22188
2018,imbabura,Mujer,20-29,42021
2018,imbabura,Mujer,30-44,48223
2018,imbabura,Mujer,45-64,41156
2018,imbabura,Mujer,65+,21369
2018,loja,Hombre,0-14,70770
2018,loja,Hombre,15-19,23441
2018,loja,Hombre,20-29,45870
2018,loja,Hombre,30-44,46926
2018,loja,Hombre,45-64,37848
2018,loja,Hombre,65+,20887
2018,loja,Mujer,0-14,68009
2018,loja,Mujer,15-19,22735
2018,loja,Mujer,20-29,44120
2018,loja,Mujer,30-44,48076
2018,loja,Mujer,45-64,44308
2018,loja,Mujer,65+,24873
2018,los_rios,Hombre,0-14,137023
2018,los_rios,Hombre,15-19,43214
2018,los_rios,Hombre,20-29,81650
2018,los_rios,Hombre,30-44,93043
2018,los_rios,Hombre,45-64,76238
2018,los_rios,Hombre,65+,29805
2018,los_rios,Mujer,0-14,130895
2018,los_rios,Mujer,15-19,41805
2018,los_rios,Mujer,20-29,80066
2018,los_rios,Mujer,30-44,90396
2018,los_rios,Mujer,45-64,76893
2018,los_rios,Mujer,65+,36964
2018,manabi,Hombre,0-14,230890
2018,manabi,Hombre,15-19,78235
2018,manabi,Hombre,20-29,156476
2018,manabi,Hombre,30-44,167211
2018,manabi,Hombre,45-64,117110
2018,manabi,Hombre,65+,50304
2018,manabi,Mujer,0-14,222009
2018,manabi,Mujer,15-19,75584
2018,manabi,Mujer,20-29,153292
2018,manabi,Mujer,30-44,155076
2018,manabi,Mujer,45-64,120029
2018,manabi,Mujer,65+,78092
2018,morona,Hombre,0-14,36294
2018,morona,Hombre,15-19,11101
2018,morona,Hombre,20-29,19061
2018,morona,Hombre,30-44,15474
2018,morona,Hombre,45-64,8730
2018,morona,Hombre,65+,3775
2018,morona,Mujer,0-14,34392
2018,morona,Mujer,15-19,10460
2018,morona,Mujer,20-29,17871
2018,morona,Mujer,30-44,15060
2018,morona,Mujer,45-64,9231
2018,morona,Mujer,65+,4175
2018,napo,Hombre,0-14,22791
2018,napo,Hombre,15-19,6914
2018,napo,Hombre,20-29,12561
2018,napo,Hombre,30-44,11893
2018,napo,Hombre,45-64,7124
2018,napo,Hombre,65+,3128
2018,napo,Mujer,0-14,21685
2018,napo,Mujer,15-19,6559
2018,napo,Mujer,20-29,12123
2018,napo,Mujer,30-44,12140
2018,napo,Mujer,45-64,7216
2018,napo,Mujer,65+,2702
2018,orellana,Hombre,0-14,31311
2018,orellana,Hombre,15-19,8930
2018,orellana,Hombre,20-29,15293
2018,orellana,Hombre,30-44,18175
2018,orellana,Hombre,45-64,12812
2018,orellana,Hombre,65+,3453
2018,orellana,Mujer,0-14,29962
2018,orellana,Mujer,15-19,8584
2018,orellana,Mujer,20-29,14263
2018,orellana,Mujer,30-44,15834
2018,orellana,Mujer,45-64,10172
2018,orellana,Mujer,65+,2730
2018,pastaza,Hombre,0-14,19182
2018,pastaza,Hombre,15-19,5337
2018,pastaza,Hombre,20-29,9707
2018,pastaza,Hombre,30-44,10043
2018,pastaza,Hombre,45-64,6906
2018,pastaza,Hombre,65+,2489
2018,pastaza,Mujer,0-14,18175
2018,pastaza,Mujer,15-19,5141
2018,pastaza,Mujer,20-29,10160
2018,pastaza,Mujer,30-44,9792
2018,pastaza,Mujer,45-64,6353
2018,pastaza,Mujer,65+,2713
2018,pichincha,Hombre,0-14,386226
2018,pichincha,Hombre,15-19,131644
2018,pichincha,Hombre,20-29,276816
2018,pichincha,Hombre,30-44,364573
2018,pichincha,Hombre,45-64,267875
2018,pichincha,Hombre,65+,97581
2018,pichincha,Mujer,0-14,370020
2018,pichincha,Mujer,15-19,129030
2018,pichincha,Mujer,20-29,278994
2018,pichincha,Mujer,30-44,390190
2018,pichincha,Mujer,45-64,295256
2018,pichincha,Mujer,65+,119191
2018,santa_elena,Hombre,0-14,57082
2018,santa_elena,Hombre,15-19,17741
2018,santa_elena,Hombre,20-29,35926
2018,santa_elena,Hombre,30-44,42491
2018,santa_elena,Hombre,45-64,28843
2018,santa_elena,Hombre,65+,11164
2018,santa_elena,Mujer,0-14,54632
2018,santa_elena,Mujer,15-19,17437
2018,santa_elena,Mujer,20-29,34657
2018,santa_elena,Mujer,30-44,39018
2018,santa_elena,Mujer,45-64,29114
2018,santa_elena,Mujer,65+,12159
2018,santo_domingo,Hombre,0-14,78578
2018,santo_domingo,Hombre,15-19,23206
2018,santo_domingo,Hombre,20-29,43458
2018,santo_domingo,Hombre,30-44,50633
2018,santo_domingo,Hombre,45-64,37207
2018,santo_domingo,Hombre,65+,14450
2018,santo_domingo,Mujer,0-14,74723
2018,santo_domingo,Mujer,15-19,22459
2018,santo_domingo,Mujer,20-29,42778
2018,santo_domingo,Mujer,30-44,51575
2018,santo_domingo,Mujer,45-64,38974
2018,santo_domingo,Mujer,65+,14923
2018,sucumbios,Hombre,0-14,34979
2018,sucumbios,Hombre,15-19,10421
2018,sucumbios,Hombre,20-29,18461
2018,sucumbios,Hombre,30-44,21933
2018,sucumbios,Hombre,45-64,16779
2018,sucumbios,Hombre,65+,5071
2018,sucumbios,Mujer,0-14,33568
2018,sucumbios,Mujer,15-19,10246
2018,sucumbios,Mujer,20-29,17920
2018,sucumbios,Mujer,30-44,19323
2018,sucumbios,Mujer,45-64,12323
2018,sucumbios,Mujer,65+,3803
2018,tungurahua,Hombre,0-14,76870
2018,tungurahua,Hombre,15-19,25462
2018,tungurahua,Hombre,20-29,51079
2018,tungurahua,Hombre,30-44,56172
2018,tungurahua,Hombre,45-64,42246
2018,tungurahua,Hombre,65+,22091
2018,tungurahua,Mujer,0-14,73306
2018,tungurahua,Mujer,15-19,24505
2018,tungurahua,Mujer,20-29,49735
2018,tungurahua,Mujer,30-44,61348
2018,tungurahua,Mujer,45-64,52614
2018,tungurahua,Mujer,65+,26768
2018,zamora,Hombre,0-14,18352
2018,zamora,Hombre,15-19,5907
2018,zamora,Hombre,20-29,10798
2018,zamora,Hombre,30-44,9397
2018,zamora,Hombre,45-64,7649
2018,zamora,Hombre,65+,3723
2018,zamora,Mujer,0-14,17702
2018,zamora,Mujer,15-19,5998
2018,zamora,Mujer,20-29,11270
2018,zamora,Mujer,30-44,9058
2018,zamora,Mujer,45-64,6301
2018,zamora,Mujer,65+,3334
2019,azuay,Hombre,0-14,111344
2019,azuay,Hombre,15-19,35359
2019,azuay,Hombre,20-29,73071
2019,azuay,Hombre,30-44,83632
2019,azuay,Hombre,45-64,55436
2019,azuay,Hombre,65+,28014
2019,azuay,Mujer,0-14,107625
2019,azuay,Mujer,15-19,35225
2019,azuay,Mujer,20-29,75294
2019,azuay,Mujer,30-44,90411
2019,azuay,Mujer,45-64,78006
2019,azuay,Mujer,65+,46822
2019,bolivar,Hombre,0-14,30554
2019,bolivar,Hombre,15-19,10782
2019,bolivar,Hombre,20-29,18437
2019,bolivar,Hombre,30-44,18180
2019,bolivar,Hombre,45-64,15087
2019,bolivar,Hombre,65+,10597
2019,bolivar,Mujer,0-14,29021
2019,bolivar,Mujer,15-19,10285
2019,bolivar,Mujer,20-29,17725
2019,bolivar,Mujer,30-44,19535
2019,bolivar,Mujer,45-64,17219
2019,bolivar,Mujer,65+,11624
2019,carchi,Hombre,0-14,24403
2019,carchi,Hombre,15-19,8218
2019,carchi,Hombre,20-29,16913
2019,carchi,Hombre,30-44,19119
2019,carchi,Hombre,45-64,14238
2019,carchi,Hombre,65+,8263
2019,carchi,Mujer,0-14,23087
2019,carchi,Mujer,15-19,7686
2019,carchi,Mujer,20-29,15736
2019,carchi,Mujer,30-44,19047
2019,carchi,Mujer,45-64,16850
2019,carchi,Mujer,65+,10056
2019,cañar,Hombre,0-14,38123
2019,cañar,Hombre,15-19,10467
2019,cañar,Hombre,20-29,18956
2019,cañar,Hombre,30-44,17724
2019,cañar,Hombre,45-64,15754
2019,cañar,Hombre,65+,10375
2019,cañar,Mujer,0-14,36345
2019,cañar,Mujer,15-19,10326
2019,cañar,Mujer,20-29,19789
2019,cañar,Mujer,30-44,24288
2019,cañar,Mujer,45-64,22888
2019,cañar,Mujer,65+,12932
2019,chimborazo,Hombre,0-14,68574
2019,chimborazo,Hombre,15-19,24324
2019,chimborazo,Hombre,20-29,45171
2019,chimborazo,Hombre,30-44,44310
2019,chimborazo,Hombre,45-64,38476
2019,chimborazo,Hombre,65+,23337
2019,chimborazo,Mujer,0-14,65128
2019,chimborazo,Mujer,15-19,23177
2019,chimborazo,Mujer,20-29,43483
2019,chimborazo,Mujer,30-44,47547
2019,chimborazo,Mujer,45-64,47513
2019,chimborazo,Mujer,65+,28899
2019,cotopaxi,Hombre,0-14,67547
2019,cotopaxi,Hombre,15-19,23526
2019,cotopaxi,Hombre,20-29,44743
2019,cotopaxi,Hombre,30-44,48639
2019,cotopaxi,Hombre,45-64,31400
2019,cotopaxi,Hombre,65+,15823
2019,cotopaxi,Mujer,0-14,63902
2019,cotopaxi,Mujer,15-19,22231
2019,cotopaxi,Mujer,20-29,42660
2019,cotopaxi,Mujer,30-44,49722
2019,cotopaxi,Mujer,45-64,38277
2019,cotopaxi,Mujer,65+,18454
2019,el_oro,Hombre,0-14,98062
2019,el_oro,Hombre,15-19,33339
2019,el_oro,Hombre,20-29,67522
2019,el_oro,Hombre,30-44,81165
2019,el_oro,Hombre,45-64,62753
2019,el_oro,Hombre,65+,23372
2019,el_oro,Mujer,0-14,92867
2019,el_oro,Mujer,15-19,31137
2019,el_oro,Mujer,20-29,62853
2019,el_oro,Mujer,30-44,79789
2019,el_oro,Mujer,45-64,68332
2019,el_oro,Mujer,65+,27090
2019,esmeraldas,Hombre,0-14,96867
2019,esmeraldas,Hombre,15-19,29306
2019,esmeraldas,Hombre,20-29,50473
2019,esmeraldas,Hombre,30-44,56959
2019,esmeraldas,Hombre,45-64,42904
2019,esmeraldas,Hombre,65+,18852
2019,esmeraldas,Mujer,0-14,92967
2019,esmeraldas,Mujer,15-19,28725
2019,esmeraldas,Mujer,20-29,50593
2019,esmeraldas,Mujer,30-44,57186
2019,esmeraldas,Mujer,45-64,44797
2019,esmeraldas,Mujer,65+,18092
2019,galapagos,Hombre,0-14,3476
2019,galapagos,Hombre,15-19,1196
2019,galapagos,Hombre,20-29,2213
2019,galapagos,Hombre,30-44,3864
2019,galapagos,Hombre,45-64,2787
2019,galapagos,Hombre,65+,1112
2019,galapagos,Mujer,0-14,3451
2019,galapagos,Mujer,15-19,1271
2019,galapagos,Mujer,20-29,2294
2019,galapagos,Mujer,30-44,3514
2019,galapagos,Mujer,45-64,2583
2019,galapagos,Mujer,65+,769
2019,guayas,Hombre,0-14,643961
2019,guayas,Hombre,15-19,209960
2019,guayas,Hombre,20-29,393843
2019,guayas,Hombre,30-44,471560
2019,guayas,Hombre,45-64,414936
2019,guayas,Hombre,65+,147979
2019,guayas,Mujer,0-14,613497
2019,guayas,Mujer,15-19,199156
2019,guayas,Mujer,20-29,376783
2019,guayas,Mujer,30-44,461489
2019,guayas,Mujer,45-64,420549
2019,guayas,Mujer,65+,156043
2019,imbabura,Hombre,0-14,66375
2019,imbabura,Hombre,15-19,22975
2019,imbabura,Hombre,20-29,44167
2019,imbabura,Hombre,30-44,46746
2019,imbabura,Hombre,45-64,35188
2019,imbabura,Hombre,65+,17365
2019,imbabura,Mujer,0-14,63796
2019,imbabura,Mujer,15-19,22044
2019,imbabura,Mujer,20-29,42264
2019,imbabura,Mujer,30-44,49088
2019,imbabura,Mujer,45-64,42203
2019,imbabura,Mujer,65+,21941
2019,loja,Hombre,0-14,69979
2019,loja,Hombre,15-19,23044
2019,loja,Hombre,20-29,45821
2019,loja,Hombre,30-44,48012
2019,loja,Hombre,45-64,38250
2019,loja,Hombre,65+,21407
2019,loja,Mujer,0-14,67130
2019,loja,Mujer,15-19,22198
2019,loja,Mujer,20-29,43735
2019,loja,Mujer,30-44,48219
2019,loja,Mujer,45-64,44909
2019,loja,Mujer,65+,25244
2019,los_rios,Hombre,0-14,137005
2019,los_rios,Hombre,15-19,43655
2019,los_rios,Hombre,20-29,83247
2019,los_rios,Hombre,30-44,95530
2019,los_rios,Hombre,45-64,78080
2019,los_rios,Hombre,65+,31075
2019,los_rios,Mujer,0-14,131116
2019,los_rios,Mujer,15-19,42439
2019,los_rios,Mujer,20-29,82315
2019,los_rios,Mujer,30-44,93620
2019,los_rios,Mujer,45-64,79002
2019,los_rios,Mujer,65+,39232
2019,manabi,Hombre,0-14,229831
2019,manabi,Hombre,15-19,78556
2019,manabi,Hombre,20-29,158085
2019,manabi,Hombre,30-44,173976
2019,manabi,Hombre,45-64,120071
2019,manabi,Hombre,65+,52255
2019,manabi,Mujer,0-14,221104
2019,manabi,Mujer,15-19,75978
2019,manabi,Mujer,20-29,155914
2019,manabi,Mujer,30-44,163023
2019,manabi,Mujer,45-64,122712
2019,manabi,Mujer,65+,81626
2019,morona,Hombre,0-14,36350
2019,morona,Hombre,15-19,11269
2019,morona,Hombre,20-29,19723
2019,morona,Hombre,30-44,16394
2019,morona,Hombre,45-64,9022
2019,morona,Hombre,65+,3914
2019,morona,Mujer,0-14,34373
2019,morona,Mujer,15-19,10510
2019,morona,Mujer,20-29,18285
2019,morona,Mujer,30-44,15690
2019,morona,Mujer,45-64,9553
2019,morona,Mujer,65+,4319
2019,napo,Hombre,0-14,22838
2019,napo,Hombre,15-19,7000
2019,napo,Hombre,20-29,12781
2019,napo,Hombre,30-44,12434
2019,napo,Hombre,45-64,7344
